time, longitude, latitude, altitude, speed, rsrp, snr, datarate, Prx
2025-06-10 15:48:05.250, -78.696274700000, 35.727482300000, 0.000000000000, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:06.259, -78.696274700000, 35.727482300000, 0.736234702962, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:07.224, -78.696274700000, 35.727482300000, 3.174384219099, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:08.235, -78.696274700000, 35.727482300000, 3.174384219099, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:09.378, -78.696274700000, 35.727482300000, 6.150393472537, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:10.259, -78.696274700000, 35.727482300000, 6.150393472537, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:11.256, -78.696274700000, 35.727482300000, 10.753162768538, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:12.263, -78.696274700000, 35.727482300000, 13.617739635868, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:13.272, -78.696274700000, 35.727482300000, 16.557410540210, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:14.280, -78.696274700000, 35.727482300000, 18.802798134325, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:15.290, -78.696274700000, 35.727482300000, 21.569383760326, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:16.290, -78.696274700000, 35.727482300000, 26.776418604752, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:17.304, -78.696274700000, 35.727482300000, 29.307976183501, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:18.307, -78.696274700000, 35.727482300000, 30.000000000000, , -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:19.316, -78.696597684583, 35.727795618624, 30.000000000000, 10.000000000000, -76.000000000000, 9.000000000000, 3.822000000000, -76.000000000000
2025-06-10 15:48:20.322, -78.697173435754, 35.728351055919, 30.000000000000, 10.000000000000, -75.000000000000, 10.000000000000, 4.648000000000, -75.000000000000
2025-06-10 15:48:21.325, -78.697821155821, 35.728975922877, 30.000000000000, 10.000000000000, -74.000000000000, 11.000000000000, 4.648000000000, -74.000000000000
2025-06-10 15:48:22.341, -78.698109031406, 35.729253641525, 30.000000000000, 5.000000000000, -73.000000000000, 12.000000000000, 5.460000000000, -73.000000000000
2025-06-10 15:48:23.346, -78.698396906991, 35.729531360173, 30.000000000000, 5.000000000000, -72.000000000000, 13.000000000000, 5.460000000000, -72.000000000000
2025-06-10 15:48:24.349, -78.698558610705, 35.729413666040, 30.000000000000, 10.000000000000, -73.000000000000, 12.000000000000, 5.460000000000, -73.000000000000
2025-06-10 15:48:25.353, -78.699205425561, 35.728942889509, 30.000000000000, 10.000000000000, -74.000000000000, 11.000000000000, 4.648000000000, -74.000000000000
2025-06-10 15:48:26.354, -78.699690536702, 35.728589807110, 30.000000000000, 5.000000000000, -75.000000000000, 10.000000000000, 4.648000000000, -75.000000000000
2025-06-10 15:48:27.368, -78.700054370058, 35.728324995311, 30.000000000000, 5.000000000000, -75.000000000000, 10.000000000000, 4.648000000000, -75.000000000000
2025-06-10 15:48:28.371, -78.700216073772, 35.728207301178, 30.000000000000, 5.000000000000, -76.000000000000, 9.000000000000, 3.822000000000, -76.000000000000
2025-06-10 15:48:29.380, -78.699663279516, 35.727974023425, 30.000000000000, 10.000000000000, -76.000000000000, 9.000000000000, 3.822000000000, -76.000000000000
2025-06-10 15:48:30.386, -78.698926220507, 35.727662986422, 30.000000000000, 10.000000000000, -76.000000000000, 9.000000000000, 3.822000000000, -76.000000000000
2025-06-10 15:48:31.388, -78.698097029122, 35.727313069793, 30.000000000000, 10.000000000000, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:32.392, -78.697359970113, 35.727002032790, 30.000000000000, 10.000000000000, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:33.398, -78.696622911105, 35.726690995786, 30.000000000000, 10.000000000000, -78.000000000000, 7.000000000000, 3.822000000000, -78.000000000000
2025-06-10 15:48:34.404, -78.695793719720, 35.726341079157, 30.000000000000, 10.000000000000, -78.000000000000, 7.000000000000, 3.822000000000, -78.000000000000
2025-06-10 15:48:35.407, -78.695056660711, 35.726030042154, 30.000000000000, 10.000000000000, -79.000000000000, 6.000000000000, 3.374000000000, -79.000000000000
2025-06-10 15:48:36.414, -78.694374078697, 35.725665245301, 30.000000000000, 10.000000000000, -80.000000000000, 5.000000000000, 2.674000000000, -80.000000000000
2025-06-10 15:48:37.423, -78.694460995382, 35.725579472673, 30.000000000000, 2.767095195688, -80.000000000000, 5.000000000000, 2.674000000000, -80.000000000000
2025-06-10 15:48:38.428, -78.695071451300, 35.726219925474, 30.000000000000, 1.835747488133, -79.000000000000, 6.000000000000, 3.374000000000, -79.000000000000
2025-06-10 15:48:39.438, -78.695434426556, 35.726600736787, 30.000000000000, 1.281970937174, -78.000000000000, 7.000000000000, 3.822000000000, -78.000000000000
2025-06-10 15:48:40.444, -78.695723746302, 35.726904273268, 30.000000000000, 0.939457901555, -78.000000000000, 7.000000000000, 3.822000000000, -78.000000000000
2025-06-10 15:48:41.453, -78.695894570241, 35.726895527685, 30.000000000000, 0.822520712547, -78.000000000000, 7.000000000000, 3.822000000000, -78.000000000000
2025-06-10 15:48:42.457, -78.695990344307, 35.726930600646, 30.000000000000, 0.730199136355, -78.000000000000, 7.000000000000, 3.822000000000, -78.000000000000
2025-06-10 15:48:43.459, -78.696087433558, 35.727032200730, 30.000000000000, 0.573531611263, -78.000000000000, 7.000000000000, 3.822000000000, -78.000000000000
2025-06-10 15:48:44.475, -78.696165966925, 35.727096819400, 30.000000000000, 0.425455490601, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:45.482, -78.696212733107, 35.727213021633, 30.000000000000, 0.325078079217, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:46.486, -78.696235474268, 35.727311843803, 30.000000000000, 0.205778034716, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:47.493, -78.696248409069, 35.727368052236, 30.000000000000, 0.137922121604, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:48.501, -78.696258057549, 35.727409979896, 30.000000000000, 0.087306234845, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:49.501, -78.696264165143, 35.727436520571, 30.000000000000, 0.055265816338, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:50.518, -78.696267639043, 35.727451616473, 30.000000000000, 0.037041750602, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:51.518, -78.696270230336, 35.727462876986, 30.000000000000, 0.023447839562, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:52.520, -78.696271704221, 35.727469281782, 30.000000000000, 0.015715845393, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:53.527, -78.696272573975, 35.727473061318, 27.846027952074, 0.011153116672, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:54.534, -78.696272573975, 35.727473061318, 25.467405685412, 0.011153116672, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:55.536, -78.696272573975, 35.727473061318, 22.677828357573, 0.011153116672, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
2025-06-10 15:48:56.543, -78.696272573975, 35.727473061318, 19.691038194790, 0.011153116672, -77.000000000000, 8.000000000000, 3.822000000000, -77.000000000000
