time, longitude, latitude, altitude, speed, rsrp, snr, datarate, Prx
2025-06-10 15:48:05.224, -78.696274700000, 35.727482300000, 0.000000000000, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:06.226, -78.696274700000, 35.727482300000, 0.736234702962, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:07.222, -78.696274700000, 35.727482300000, 3.174384219099, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:08.234, -78.696274700000, 35.727482300000, 3.174384219099, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:09.373, -78.696274700000, 35.727482300000, 6.150393472537, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:10.256, -78.696274700000, 35.727482300000, 6.150393472537, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:11.254, -78.696274700000, 35.727482300000, 10.753162768538, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:12.259, -78.696274700000, 35.727482300000, 13.617739635868, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:13.271, -78.696274700000, 35.727482300000, 16.557410540210, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:14.279, -78.696274700000, 35.727482300000, 18.802798134325, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:15.289, -78.696274700000, 35.727482300000, 21.569383760326, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:16.289, -78.696274700000, 35.727482300000, 26.776418604752, , -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:17.302, -78.696274700000, 35.727482300000, 29.307976183501, , -54.000000000000, 31.000000000000, 7.770000000000, -54.000000000000
2025-06-10 15:48:18.306, -78.696274700000, 35.727482300000, 30.000000000000, , -54.000000000000, 31.000000000000, 7.770000000000, -54.000000000000
2025-06-10 15:48:19.313, -78.696597684583, 35.727795618624, 30.000000000000, 10.000000000000, -59.000000000000, 26.000000000000, 7.770000000000, -59.000000000000
2025-06-10 15:48:20.319, -78.697173435754, 35.728351055919, 30.000000000000, 10.000000000000, -64.000000000000, 21.000000000000, 7.770000000000, -64.000000000000
2025-06-10 15:48:21.323, -78.697821155821, 35.728975922877, 30.000000000000, 10.000000000000, -68.000000000000, 17.000000000000, 7.168000000000, -68.000000000000
2025-06-10 15:48:22.336, -78.698109031406, 35.729253641525, 30.000000000000, 5.000000000000, -70.000000000000, 15.000000000000, 6.328000000000, -70.000000000000
2025-06-10 15:48:23.340, -78.698396906991, 35.729531360173, 30.000000000000, 5.000000000000, -71.000000000000, 14.000000000000, 6.328000000000, -71.000000000000
2025-06-10 15:48:24.346, -78.698558610705, 35.729413666040, 30.000000000000, 10.000000000000, -71.000000000000, 14.000000000000, 6.328000000000, -71.000000000000
2025-06-10 15:48:25.351, -78.699205425561, 35.728942889509, 30.000000000000, 10.000000000000, -71.000000000000, 14.000000000000, 6.328000000000, -71.000000000000
2025-06-10 15:48:26.352, -78.699690536702, 35.728589807110, 30.000000000000, 5.000000000000, -72.000000000000, 13.000000000000, 5.460000000000, -72.000000000000
2025-06-10 15:48:27.365, -78.700054370058, 35.728324995311, 30.000000000000, 5.000000000000, -72.000000000000, 13.000000000000, 5.460000000000, -72.000000000000
2025-06-10 15:48:28.369, -78.700216073772, 35.728207301178, 30.000000000000, 5.000000000000, -73.000000000000, 12.000000000000, 5.460000000000, -73.000000000000
2025-06-10 15:48:29.377, -78.699663279516, 35.727974023425, 30.000000000000, 10.000000000000, -71.000000000000, 14.000000000000, 6.328000000000, -71.000000000000
2025-06-10 15:48:30.383, -78.698926220507, 35.727662986422, 30.000000000000, 10.000000000000, -70.000000000000, 15.000000000000, 6.328000000000, -70.000000000000
2025-06-10 15:48:31.386, -78.698097029122, 35.727313069793, 30.000000000000, 10.000000000000, -67.000000000000, 18.000000000000, 7.770000000000, -67.000000000000
2025-06-10 15:48:32.391, -78.697359970113, 35.727002032790, 30.000000000000, 10.000000000000, -64.000000000000, 21.000000000000, 7.770000000000, -64.000000000000
2025-06-10 15:48:33.397, -78.696622911105, 35.726690995786, 30.000000000000, 10.000000000000, -62.000000000000, 23.000000000000, 7.770000000000, -62.000000000000
2025-06-10 15:48:34.403, -78.695793719720, 35.726341079157, 30.000000000000, 10.000000000000, -63.000000000000, 22.000000000000, 7.770000000000, -63.000000000000
2025-06-10 15:48:35.405, -78.695056660711, 35.726030042154, 30.000000000000, 10.000000000000, -66.000000000000, 19.000000000000, 7.770000000000, -66.000000000000
2025-06-10 15:48:36.409, -78.694374078697, 35.725665245301, 30.000000000000, 10.000000000000, -68.000000000000, 17.000000000000, 7.168000000000, -68.000000000000
2025-06-10 15:48:37.420, -78.694460995382, 35.725579472673, 30.000000000000, 2.767095195688, -68.000000000000, 17.000000000000, 7.168000000000, -68.000000000000
2025-06-10 15:48:38.426, -78.695071451300, 35.726219925474, 30.000000000000, 1.835747488133, -65.000000000000, 20.000000000000, 7.770000000000, -65.000000000000
2025-06-10 15:48:39.436, -78.695434426556, 35.726600736787, 30.000000000000, 1.281970937174, -61.000000000000, 24.000000000000, 7.770000000000, -61.000000000000
2025-06-10 15:48:40.442, -78.695723746302, 35.726904273268, 30.000000000000, 0.939457901555, -57.000000000000, 28.000000000000, 7.770000000000, -57.000000000000
2025-06-10 15:48:41.451, -78.695894570241, 35.726895527685, 30.000000000000, 0.822520712547, -58.000000000000, 27.000000000000, 7.770000000000, -58.000000000000
2025-06-10 15:48:42.456, -78.695990344307, 35.726930600646, 30.000000000000, 0.730199136355, -57.000000000000, 28.000000000000, 7.770000000000, -57.000000000000
2025-06-10 15:48:43.458, -78.696087433558, 35.727032200730, 30.000000000000, 0.573531611263, -56.000000000000, 29.000000000000, 7.770000000000, -56.000000000000
2025-06-10 15:48:44.471, -78.696165966925, 35.727096819400, 30.000000000000, 0.425455490601, -56.000000000000, 29.000000000000, 7.770000000000, -56.000000000000
2025-06-10 15:48:45.480, -78.696212733107, 35.727213021633, 30.000000000000, 0.325078079217, -55.000000000000, 30.000000000000, 7.770000000000, -55.000000000000
2025-06-10 15:48:46.486, -78.696235474268, 35.727311843803, 30.000000000000, 0.205778034716, -54.000000000000, 31.000000000000, 7.770000000000, -54.000000000000
2025-06-10 15:48:47.491, -78.696248409069, 35.727368052236, 30.000000000000, 0.137922121604, -54.000000000000, 31.000000000000, 7.770000000000, -54.000000000000
2025-06-10 15:48:48.499, -78.696258057549, 35.727409979896, 30.000000000000, 0.087306234845, -54.000000000000, 31.000000000000, 7.770000000000, -54.000000000000
2025-06-10 15:48:49.501, -78.696264165143, 35.727436520571, 30.000000000000, 0.055265816338, -54.000000000000, 31.000000000000, 7.770000000000, -54.000000000000
2025-06-10 15:48:50.516, -78.696267639043, 35.727451616473, 30.000000000000, 0.037041750602, -54.000000000000, 31.000000000000, 7.770000000000, -54.000000000000
2025-06-10 15:48:51.516, -78.696270230336, 35.727462876986, 30.000000000000, 0.023447839562, -54.000000000000, 31.000000000000, 7.770000000000, -54.000000000000
2025-06-10 15:48:52.519, -78.696271704221, 35.727469281782, 30.000000000000, 0.015715845393, -54.000000000000, 31.000000000000, 7.770000000000, -54.000000000000
2025-06-10 15:48:53.523, -78.696272573975, 35.727473061318, 27.846027952074, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:54.531, -78.696272573975, 35.727473061318, 25.467405685412, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:55.536, -78.696272573975, 35.727473061318, 22.677828357573, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:56.540, -78.696272573975, 35.727473061318, 19.691038194790, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:57.539, -78.696272573975, 35.727473061318, 17.387925887035, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:58.552, -78.696272573975, 35.727473061318, 14.646403638378, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:48:59.563, -78.696272573975, 35.727473061318, 14.646403638378, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:00.570, -78.696272573975, 35.727473061318, 12.090260455387, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:01.576, -78.696272573975, 35.727473061318, 9.332146355181, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:02.592, -78.696272573975, 35.727473061318, 6.997728782418, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:03.602, -78.696272573975, 35.727473061318, 4.344160355674, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:04.608, -78.696272573975, 35.727473061318, 1.998136260949, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:05.616, -78.696272573975, 35.727473061318, -0.045964186879, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:06.629, -78.696272573975, 35.727473061318, -0.045964186879, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:07.642, -78.696272573975, 35.727473061318, -0.045964186879, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:08.909, -78.696272573975, 35.727473061318, -0.045964186879, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:09.748, -78.696272573975, 35.727473061318, -0.045964186879, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:10.682, -78.696272573975, 35.727473061318, -0.045964186879, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
2025-06-10 15:49:11.670, -78.696272573975, 35.727473061318, -0.045964186879, 0.011153116672, -53.000000000000, 32.000000000000, 7.770000000000, -53.000000000000
