num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,time,GPSFix,NumberOfSatellites
152,-78.6981188,35.7302528,25.002,0.0016935731982812285,-2.4723949432373047,-0.0014182940358296037,0.0,0.03,0.0,12.587,2025-05-31 23:23:43.871701,6,10
153,-78.6981208,35.7302499,24.999,-0.29114919900894165,-2.305598497390747,-0.09009872376918793,-1.17,-0.65,0.0,12.587,2025-05-31 23:23:44.872537,6,10
154,-78.6981349,35.73023,25.003,-0.3745335638523102,-2.669774055480957,0.02542765438556671,-3.27,-1.91,0.0,12.587,2025-05-31 23:23:45.873782,6,10
155,-78.6981627,35.7301911,25.0,-0.4822232723236084,-2.437732219696045,-0.06811956316232681,-5.32,-3.11,0.0,12.587,2025-05-31 23:23:46.874201,6,10
156,-78.6982036,35.7301338,24.989,-0.6145721673965454,-2.489051103591919,-0.04389331489801407,-7.42,-4.36,0.0,12.587,2025-05-31 23:23:47.874932,6,10
157,-78.6982562,35.7300613,24.99,-0.5461307764053345,-2.53593111038208,-0.016988331452012062,-8.35,-4.99,-0.01,12.587,2025-05-31 23:23:48.875306,6,10
158,-78.6983128,35.7299837,24.985,-0.5461971759796143,-2.4654018878936768,-0.04429461434483528,-8.7,-5.15,-0.01,12.587,2025-05-31 23:23:49.875853,6,10
159,-78.698371,35.7299039,24.986,-0.5320792198181152,-2.518129348754883,-0.01849827542901039,-8.79,-5.23,-0.01,12.587,2025-05-31 23:23:50.876782,6,10
160,-78.6984289,35.7298249,24.994,-0.5330020189285278,-2.496171474456787,-0.03388495370745659,-8.76,-5.19,0.0,12.587,2025-05-31 23:23:51.877825,6,10
161,-78.6984864,35.729746,24.995,-0.5206438302993774,-2.4958105087280273,-0.02968740649521351,-8.73,-5.14,0.0,12.587,2025-05-31 23:23:52.878973,6,10
162,-78.6985433,35.7296678,24.996,-0.523604691028595,-2.506197929382324,-0.02681819349527359,-8.66,-5.1,0.0,12.587,2025-05-31 23:23:53.879831,6,10
163,-78.6985998,35.72959,24.995,-0.5196919441223145,-2.4961273670196533,-0.029862698167562485,-8.65,-5.09,0.0,12.587,2025-05-31 23:23:54.881655,6,10
164,-78.6986561,35.7295124,24.995,-0.5233666300773621,-2.5011208057403564,-0.027174299582839012,-8.61,-5.07,0.0,12.587,2025-05-31 23:23:55.881981,6,10
165,-78.6987123,35.729435,24.995,-0.5213391780853271,-2.5013911724090576,-0.027743704617023468,-8.63,-5.09,0.0,12.587,2025-05-31 23:23:56.882701,6,10
166,-78.6987686,35.7293574,24.995,-0.5230897068977356,-2.498972177505493,-0.028265222907066345,-8.6,-5.07,0.0,12.587,2025-05-31 23:23:57.883316,6,10
167,-78.6988247,35.7292802,24.994,-0.5240510106086731,-2.500235080718994,-0.02752399444580078,-8.61,-5.08,0.0,12.587,2025-05-31 23:23:58.884306,6,10
168,-78.6988811,35.7292025,24.995,-0.5205044150352478,-2.5002171993255615,-0.027213554829359055,-8.6,-5.07,0.0,12.587,2025-05-31 23:23:59.885006,6,10
169,-78.6989373,35.7291251,24.995,-0.5200538635253906,-2.5000927448272705,-0.02654167264699936,-8.59,-5.07,0.0,12.587,2025-05-31 23:24:00.886267,6,10
170,-78.6989935,35.7290477,24.995,-0.5231737494468689,-2.5000555515289307,-0.02740255370736122,-8.57,-5.06,0.0,12.587,2025-05-31 23:24:01.886882,6,10
171,-78.6990494,35.7289708,24.992,-0.5263118743896484,-2.5000016689300537,-0.02800249494612217,-8.61,-5.08,0.0,12.587,2025-05-31 23:24:02.887276,6,10
172,-78.6991059,35.728893,24.994,-0.5201829075813293,-2.500523567199707,-0.0262469369918108,-8.59,-5.07,0.0,12.587,2025-05-31 23:24:03.887669,6,10
173,-78.6991621,35.7288156,24.994,-0.5219408869743347,-2.499309778213501,-0.027772238478064537,-8.6,-5.07,0.0,12.587,2025-05-31 23:24:04.888574,6,10
174,-78.6992185,35.728738,24.995,-0.5186919569969177,-2.5006966590881348,-0.02608788199722767,-8.58,-5.06,0.0,12.587,2025-05-31 23:24:05.889307,6,10
175,-78.6992745,35.7286609,24.994,-0.5227632522583008,-2.4997856616973877,-0.02724766917526722,-8.58,-5.06,0.0,12.587,2025-05-31 23:24:06.889543,6,10
176,-78.6993309,35.7285833,24.994,-0.5194777250289917,-2.4999167919158936,-0.026648659259080887,-8.57,-5.06,0.0,12.587,2025-05-31 23:24:07.890390,6,10
177,-78.6993867,35.7285064,24.994,-0.5264874696731567,-2.4999289512634277,-0.0276578888297081,-8.6,-5.07,0.0,12.587,2025-05-31 23:24:08.891080,6,10
178,-78.699443,35.7284288,24.995,-0.5214205980300903,-2.500274896621704,-0.026269419118762016,-8.61,-5.08,0.0,12.587,2025-05-31 23:24:09.892155,6,10
179,-78.6994992,35.7283515,24.995,-0.5234475135803223,-2.4996883869171143,-0.027466755360364914,-8.6,-5.07,0.0,12.587,2025-05-31 23:24:10.892953,6,10
180,-78.6995557,35.7282738,24.995,-0.5162016749382019,-2.5000953674316406,-0.02594776079058647,-8.59,-5.06,0.0,12.587,2025-05-31 23:24:11.894115,6,10
181,-78.6996116,35.7281968,24.994,-0.5260764360427856,-2.5005671977996826,-0.027683647349476814,-8.6,-5.07,0.0,12.587,2025-05-31 23:24:12.894535,6,10
182,-78.6996678,35.7281194,24.994,-0.5209700465202332,-2.5000362396240234,-0.027117593213915825,-8.62,-5.08,0.0,12.587,2025-05-31 23:24:13.894804,6,10
183,-78.6997241,35.728042,24.995,-0.5228077173233032,-2.5002009868621826,-0.027032148092985153,-8.6,-5.07,0.0,12.587,2025-05-31 23:24:14.895482,6,10
184,-78.6997805,35.7279643,24.996,-0.5159156918525696,-2.5004167556762695,-0.02662573754787445,-8.61,-5.07,0.0,12.587,2025-05-31 23:24:15.896553,6,10
185,-78.6998365,35.7278872,24.995,-0.525100588798523,-2.50020694732666,-0.02827390283346176,-8.59,-5.06,0.0,12.587,2025-05-31 23:24:16.897388,6,10
186,-78.6998927,35.7278098,24.995,-0.5176007747650146,-2.5005815029144287,-0.026937328279018402,-8.62,-5.08,0.0,12.587,2025-05-31 23:24:17.898582,6,10
187,-78.6999488,35.7277326,24.995,-0.5253546237945557,-2.500194549560547,-0.02834947034716606,-8.6,-5.07,0.0,12.587,2025-05-31 23:24:18.899079,6,10
188,-78.700005,35.7276552,24.995,-0.5095678567886353,-2.5007636547088623,-0.025876937434077263,-8.62,-5.08,0.0,12.587,2025-05-31 23:24:19.899463,6,10
189,-78.7000595,35.7275802,25.006,-0.3850889205932617,-2.5033040046691895,-0.011265043169260025,-7.92,-4.67,0.0,12.587,2025-05-31 23:24:20.899810,6,10
190,-78.7001083,35.7275132,25.001,-0.2811916172504425,-2.5040841102600098,-0.0062649608589708805,-6.89,-4.07,0.0,12.587,2025-05-31 23:24:21.900064,6,10
191,-78.7001498,35.7274565,24.99,-0.1767207831144333,-2.5048294067382812,-0.0033961462322622538,-5.71,-3.38,0.0,12.587,2025-05-31 23:24:22.900952,6,10
192,-78.7001832,35.727411,24.985,-0.0697876438498497,-2.504788398742676,0.0009406459284946322,-4.47,-2.63,0.0,12.587,2025-05-31 23:24:23.902511,6,10
193,-78.700208,35.7273768,24.986,0.028083546087145805,-2.504537343978882,0.006336480379104614,-3.13,-1.82,0.0,12.587,2025-05-31 23:24:24.903080,6,10
194,-78.7002236,35.7273553,24.989,0.13178929686546326,-2.5036680698394775,0.01384797040373087,-1.66,-0.95,0.0,12.587,2025-05-31 23:24:25.903936,6,10
195,-78.7002292,35.7273474,24.992,0.10370190441608429,-2.503171682357788,0.009881229139864445,-0.25,-0.12,-0.01,12.587,2025-05-31 23:24:26.905177,6,10
196,-78.7002285,35.7273481,24.991,0.018938222900032997,-2.504465341567993,0.0018428782932460308,0.21,0.15,0.0,12.587,2025-05-31 23:24:27.907057,6,10
197,-78.7002266,35.7273504,24.992,-0.008641490712761879,-2.5040292739868164,-0.00018727938004303724,0.18,0.12,0.0,12.587,2025-05-31 23:24:28.908937,6,10
198,-78.7002253,35.7273519,24.995,-0.008517068810760975,-2.488219738006592,0.0002330918941879645,0.09,0.06,0.0,12.587,2025-05-31 23:24:29.909690,6,10
199,-78.7002247,35.7273527,24.999,-0.0023793764412403107,-1.5302797555923462,-0.002664888510480523,0.03,0.02,0.0,12.587,2025-05-31 23:24:30.910862,6,10
200,-78.7002244,35.727353,25.001,0.0002736566821113229,-0.35797491669654846,-0.0004967309068888426,0.02,0.0,0.0,12.587,2025-05-31 23:24:31.911923,6,10
201,-78.7002243,35.7273532,25.001,-0.0001132351317210123,-1.0063297748565674,0.00016726560716051608,0.01,0.0,0.0,12.587,2025-05-31 23:24:32.913032,6,10
202,-78.7002242,35.7273533,25.001,-0.0005796324694529176,-0.7656102180480957,-0.00031458234298042953,0.01,0.0,0.0,12.587,2025-05-31 23:24:33.913988,6,10
203,-78.7002241,35.7273534,25.001,0.0003633009910117835,0.842970073223114,-9.992750710807741e-05,0.01,0.0,0.0,12.587,2025-05-31 23:24:34.914472,6,10
204,-78.700224,35.7273535,25.001,0.0009250930743291974,0.897942841053009,-0.00028442771872505546,0.0,0.0,0.0,12.587,2025-05-31 23:24:35.914788,6,10
205,-78.700224,35.7273535,25.001,-0.00015126922517083585,0.3716853857040405,-0.0006675180629827082,0.0,0.0,0.0,12.587,2025-05-31 23:24:36.915402,6,10
206,-78.700224,35.7273535,25.001,0.0008756911847740412,1.7081180810928345,-0.0002977217664010823,0.0,0.0,0.0,12.587,2025-05-31 23:24:37.916316,6,10
207,-78.7002239,35.7273535,25.001,0.0005967634497210383,2.9687530994415283,0.001070588012225926,0.0,-0.01,0.0,12.587,2025-05-31 23:24:38.916641,6,10
208,-78.7002239,35.7273535,25.001,0.0006206728867255151,-2.715740919113159,0.0009969183010980487,0.0,-0.01,0.0,12.587,2025-05-31 23:24:39.917717,6,10
209,-78.7002239,35.7273535,25.001,0.0004582787223625928,-2.312342405319214,0.0008536539389751852,0.01,0.0,0.0,12.587,2025-05-31 23:24:40.919535,6,10
210,-78.7002239,35.7273535,25.001,0.0003893300599884242,-2.7182528972625732,-1.615633664187044e-05,0.01,0.0,0.0,12.587,2025-05-31 23:24:41.921953,6,10
211,-78.700224,35.7273535,25.001,-6.915596168255433e-05,-2.587674140930176,-0.0003115100262220949,0.0,0.0,0.0,12.587,2025-05-31 23:24:42.923243,6,10
212,-78.7002241,35.7273536,25.001,-0.000466278987005353,-2.526279926300049,-0.001361775677651167,0.0,0.0,0.0,12.587,2025-05-31 23:24:43.925116,6,10
213,-78.7002241,35.7273537,25.001,-0.0011625197948887944,-2.640651226043701,-0.0011204980546608567,0.0,0.0,0.0,12.587,2025-05-31 23:24:44.926556,6,10
214,-78.7002241,35.7273538,25.002,-0.0012623374350368977,-2.68835186958313,-0.0008656649733893573,-0.01,0.0,0.0,12.587,2025-05-31 23:24:45.927020,6,10
215,-78.7002241,35.7273538,25.003,-0.0020989635959267616,2.3025872707366943,0.0006842571310698986,-0.02,0.01,0.0,12.587,2025-05-31 23:24:46.927670,6,10
216,-78.7002241,35.7273538,25.001,-0.0010427500819787383,1.667155146598816,0.0014004283584654331,-0.02,0.01,0.0,12.587,2025-05-31 23:24:47.929489,6,10
217,-78.7002241,35.7273538,25.001,-0.004863094538450241,2.2906653881073,-0.0003955477150157094,-0.02,0.01,0.0,12.587,2025-05-31 23:24:48.930194,6,10
218,-78.7002128,35.7273475,25.001,-0.32645460963249207,2.027803421020508,0.0420868955552578,-1.41,2.1,0.0,12.587,2025-05-31 23:24:49.930555,6,10
219,-78.7001896,35.7273348,25.005,-0.38757848739624023,1.909057378768921,0.08847831189632416,-2.43,3.59,0.0,12.587,2025-05-31 23:24:50.930755,6,10
220,-78.700123,35.7272984,25.002,-0.5534791946411133,2.1543240547180176,-0.0020104404538869858,-4.03,6.08,0.0,12.587,2025-05-31 23:24:51.931017,6,10
221,-78.700045,35.727256,24.995,-0.5507227778434753,1.9934427738189697,0.06810808926820755,-5.25,7.8,-0.01,12.587,2025-05-31 23:24:52.932907,6,10
222,-78.6999557,35.7272071,25.0,-0.5526256561279297,2.0700063705444336,0.018141109496355057,-5.53,8.27,0.0,12.587,2025-05-31 23:24:53.933657,6,10
223,-78.6998623,35.7271566,24.996,-0.5515406131744385,2.061741590499878,0.03104579821228981,-5.66,8.54,0.0,12.587,2025-05-31 23:24:54.934240,6,10
224,-78.6997672,35.7271052,24.996,-0.5360106825828552,2.0387930870056152,0.03570255637168884,-5.71,8.55,0.0,12.587,2025-05-31 23:24:55.935397,6,10
225,-78.6996726,35.727054,24.999,-0.5290646553039551,2.0659542083740234,0.0240690466016531,-5.66,8.49,0.0,12.587,2025-05-31 23:24:56.936507,6,10
226,-78.6995788,35.7270032,24.999,-0.5232480764389038,2.0488617420196533,0.032584477216005325,-5.6,8.39,0.0,12.587,2025-05-31 23:24:57.937121,6,10
227,-78.6994866,35.7269532,24.996,-0.5274546146392822,2.05458402633667,0.029716135933995247,-5.6,8.37,0.0,12.587,2025-05-31 23:24:58.938001,6,10
228,-78.6993941,35.726903,24.995,-0.5249300003051758,2.056056022644043,0.02871761843562126,-5.59,8.36,0.0,12.587,2025-05-31 23:24:59.939078,6,10
229,-78.6993021,35.7268531,24.995,-0.525728166103363,2.051380157470703,0.03006712719798088,-5.59,8.35,0.0,12.587,2025-05-31 23:25:00.940257,6,10
230,-78.6992095,35.7268028,24.995,-0.5200651288032532,2.0566720962524414,0.026730097830295563,-5.56,8.32,0.0,12.587,2025-05-31 23:25:01.940785,6,10
231,-78.6991177,35.726753,24.994,-0.5238717794418335,2.053701877593994,0.028937790542840958,-5.56,8.32,0.0,12.587,2025-05-31 23:25:02.941055,6,10
232,-78.6990256,35.726703,24.993,-0.5233175754547119,2.054600477218628,0.02900613658130169,-5.55,8.31,0.0,12.587,2025-05-31 23:25:03.941400,6,10
233,-78.6989343,35.7266534,24.992,-0.5302461385726929,2.0541443824768066,0.029664626345038414,-5.58,8.34,0.0,12.587,2025-05-31 23:25:04.941922,6,10
234,-78.6988419,35.7266032,24.994,-0.5232716798782349,2.0542378425598145,0.027559656649827957,-5.58,8.35,0.0,12.587,2025-05-31 23:25:05.942206,6,10
235,-78.6987497,35.7265531,24.995,-0.5235982537269592,2.0547034740448,0.027564888820052147,-5.56,8.33,0.0,12.587,2025-05-31 23:25:06.943203,6,10
236,-78.6986573,35.7265029,24.996,-0.5170153379440308,2.054445743560791,0.02737865410745144,-5.55,8.3,0.0,12.587,2025-05-31 23:25:07.943626,6,10
237,-78.6985656,35.7264532,24.995,-0.5243842601776123,2.0545554161071777,0.02804544009268284,-5.54,8.3,0.0,12.587,2025-05-31 23:25:08.944571,6,10
238,-78.6984738,35.7264034,24.994,-0.5233040452003479,2.053746461868286,0.02802959270775318,-5.56,8.32,0.0,12.587,2025-05-31 23:25:09.945090,6,10
239,-78.6983821,35.7263536,24.993,-0.5268319845199585,2.054443120956421,0.02834402769804001,-5.57,8.33,0.0,12.587,2025-05-31 23:25:10.946284,6,10
240,-78.6982897,35.7263034,24.995,-0.518760621547699,2.0546557903289795,0.026383286342024803,-5.57,8.34,0.0,12.587,2025-05-31 23:25:11.946860,6,10
241,-78.6981978,35.7262534,24.995,-0.523420512676239,2.0545690059661865,0.027087237685918808,-5.55,8.31,0.0,12.587,2025-05-31 23:25:12.947315,6,10
242,-78.6981058,35.7262035,24.995,-0.5208919048309326,2.0544488430023193,0.026688942685723305,-5.56,8.32,0.0,12.587,2025-05-31 23:25:13.948040,6,10
243,-78.6980141,35.7261537,24.995,-0.526673436164856,2.0546305179595947,0.02772730216383934,-5.56,8.32,0.0,12.587,2025-05-31 23:25:14.948303,6,10
244,-78.697922,35.7261038,24.995,-0.5225344896316528,2.0545973777770996,0.02671121433377266,-5.57,8.34,0.0,12.587,2025-05-31 23:25:15.948816,6,10
245,-78.6978299,35.7260537,24.995,-0.523430347442627,2.0545778274536133,0.0269965548068285,-5.56,8.32,0.0,12.587,2025-05-31 23:25:16.949343,6,10
246,-78.6977377,35.7260037,24.995,-0.5194507241249084,2.054511070251465,0.026333093643188477,-5.56,8.32,0.0,12.587,2025-05-31 23:25:17.950620,6,10
247,-78.6976458,35.7259538,24.995,-0.5245780348777771,2.054621696472168,0.02696283347904682,-5.54,8.29,0.0,12.587,2025-05-31 23:25:18.951008,6,10
248,-78.6975543,35.7259041,24.993,-0.527003824710846,2.054046154022217,0.027829540893435478,-5.57,8.33,0.0,12.587,2025-05-31 23:25:19.952733,6,10
249,-78.6974621,35.725854,24.995,-0.5246130228042603,2.0546860694885254,0.02648398093879223,-5.56,8.33,0.0,12.587,2025-05-31 23:25:20.953730,6,10
250,-78.6973701,35.7258041,24.995,-0.5243757963180542,2.054548978805542,0.027116399258375168,-5.57,8.33,0.0,12.587,2025-05-31 23:25:21.955326,6,10
251,-78.6972777,35.7257539,24.996,-0.5207772850990295,2.054029941558838,0.0261823832988739,-5.55,8.3,0.0,12.587,2025-05-31 23:25:22.955737,6,10
252,-78.6971859,35.7257041,24.995,-0.5227876901626587,2.0548834800720215,0.026333685964345932,-5.55,8.31,0.0,12.587,2025-05-31 23:25:23.956334,6,10
253,-78.6970942,35.7256543,24.995,-0.5263659954071045,2.0542287826538086,0.026590222492814064,-5.55,8.31,0.0,12.587,2025-05-31 23:25:24.956985,6,10
254,-78.6970026,35.7256045,24.995,-0.5278818607330322,2.054185152053833,0.026463119313120842,-5.57,8.34,0.0,12.587,2025-05-31 23:25:25.957910,6,10
255,-78.69691,35.7255542,24.996,-0.5205668210983276,2.05507230758667,0.025752421468496323,-5.56,8.32,0.0,12.587,2025-05-31 23:25:26.958397,6,10
256,-78.6968181,35.7255044,24.995,-0.5233874320983887,2.0543582439422607,0.026738112792372704,-5.56,8.32,0.0,12.587,2025-05-31 23:25:27.958595,6,10
257,-78.6967257,35.7254542,24.996,-0.5194498896598816,2.0547335147857666,0.025906991213560104,-5.54,8.3,0.0,12.587,2025-05-31 23:25:28.959722,6,10
258,-78.6966342,35.7254045,24.995,-0.525297999382019,2.054677724838257,0.026606515049934387,-5.55,8.31,0.0,12.587,2025-05-31 23:25:29.960425,6,10
259,-78.6965423,35.7253546,24.995,-0.5251922607421875,2.0544064044952393,0.026724062860012054,-5.56,8.32,0.0,12.587,2025-05-31 23:25:30.961400,6,10
260,-78.6964506,35.7253048,24.995,-0.5277969837188721,2.0549211502075195,0.026554862037301064,-5.57,8.34,0.0,12.587,2025-05-31 23:25:31.961712,6,10
261,-78.6963581,35.7252546,24.996,-0.5192953944206238,2.0544581413269043,0.02548973076045513,-5.56,8.33,0.0,12.587,2025-05-31 23:25:32.962116,6,10
262,-78.6962662,35.7252047,24.995,-0.5247959494590759,2.0545802116394043,0.025689683854579926,-5.55,8.31,0.0,12.587,2025-05-31 23:25:33.962437,6,10
263,-78.6961742,35.7251548,24.996,-0.5215530395507812,2.0545763969421387,0.02572724036872387,-5.55,8.31,0.0,12.587,2025-05-31 23:25:34.962742,6,10
264,-78.6960826,35.725105,24.997,-0.5273281931877136,2.054216146469116,0.026794511824846268,-5.56,8.32,0.0,12.587,2025-05-31 23:25:35.963960,6,10
265,-78.6959902,35.7250549,24.997,-0.5191440582275391,2.0549020767211914,0.02569340169429779,-5.57,8.33,0.0,12.587,2025-05-31 23:25:36.964418,6,10
266,-78.6958983,35.725005,24.997,-0.5241389274597168,2.054144859313965,0.026324186474084854,-5.55,8.31,0.0,12.587,2025-05-31 23:25:37.965768,6,10
267,-78.6958061,35.7249549,24.996,-0.5180495381355286,2.0548362731933594,0.025022432208061218,-5.56,8.32,0.0,12.587,2025-05-31 23:25:38.966148,6,10
268,-78.6957145,35.7249052,24.997,-0.5265802145004272,2.0541598796844482,0.027143897488713264,-5.55,8.3,0.0,12.587,2025-05-31 23:25:39.967681,6,10
269,-78.6956226,35.7248553,24.995,-0.5232095718383789,2.0545735359191895,0.02609746903181076,-5.57,8.34,0.0,12.587,2025-05-31 23:25:40.967957,6,10
270,-78.6955306,35.7248053,24.996,-0.5246820449829102,2.054436445236206,0.026511866599321365,-5.56,8.33,0.0,12.587,2025-05-31 23:25:41.969394,6,10
271,-78.6954383,35.7247552,24.996,-0.5209426283836365,2.0548057556152344,0.025550594553351402,-5.56,8.33,0.0,12.587,2025-05-31 23:25:42.970153,6,10
272,-78.6953462,35.7247052,24.998,-0.5215022563934326,2.0544722080230713,0.02619866281747818,-5.54,8.3,0.0,12.587,2025-05-31 23:25:43.971009,6,10
273,-78.6952543,35.7246554,24.996,-0.5230682492256165,2.0545990467071533,0.02680088020861149,-5.55,8.31,0.0,12.587,2025-05-31 23:25:44.972071,6,10
274,-78.6951627,35.7246056,24.995,-0.5276679992675781,2.054436445236206,0.02682625874876976,-5.56,8.31,0.0,12.587,2025-05-31 23:25:45.972272,6,10
275,-78.695071,35.7245557,24.995,-0.5276625156402588,2.0544819831848145,0.02584882825613022,-5.58,8.35,0.0,12.587,2025-05-31 23:25:46.973261,6,10
276,-78.6949784,35.7245055,24.997,-0.5220683813095093,2.054596424102783,0.0253854151815176,-5.55,8.32,0.0,12.587,2025-05-31 23:25:47.974319,6,10
277,-78.6948864,35.7244556,24.998,-0.5224897265434265,2.054534435272217,0.02622036449611187,-5.55,8.32,0.0,12.587,2025-05-31 23:25:48.974636,6,10
278,-78.6947944,35.7244056,24.997,-0.5215872526168823,2.054842948913574,0.025437958538532257,-5.55,8.3,0.0,12.587,2025-05-31 23:25:49.975083,6,10
279,-78.6947026,35.7243558,24.995,-0.5239606499671936,2.0539183616638184,0.027147315442562103,-5.55,8.32,0.0,12.587,2025-05-31 23:25:50.975292,6,10
280,-78.6946107,35.7243059,24.995,-0.5248487591743469,2.0546326637268066,0.026396414265036583,-5.56,8.32,0.0,12.587,2025-05-31 23:25:51.976270,6,10
281,-78.694519,35.724256,24.996,-0.526486873626709,2.054471969604492,0.02622484788298607,-5.57,8.34,0.0,12.587,2025-05-31 23:25:52.977591,6,10
282,-78.6944265,35.7242058,24.999,-0.5201773643493652,2.0544230937957764,0.02518695779144764,-5.55,8.32,0.0,12.587,2025-05-31 23:25:53.978591,6,10
283,-78.6943347,35.724156,24.997,-0.5251174569129944,2.0549259185791016,0.026453359052538872,-5.55,8.32,0.0,12.587,2025-05-31 23:25:54.979386,6,10
284,-78.6942427,35.7241061,24.996,-0.5240082144737244,2.054370164871216,0.026824558153748512,-5.55,8.31,0.0,12.587,2025-05-31 23:25:55.980052,6,10
285,-78.6941511,35.7240563,24.995,-0.528059184551239,2.0543177127838135,0.027561413124203682,-5.57,8.33,0.0,12.587,2025-05-31 23:25:56.980786,6,10
286,-78.6940586,35.7240061,24.997,-0.5193873643875122,2.0547666549682617,0.024893449619412422,-5.56,8.32,0.0,12.587,2025-05-31 23:25:57.981407,6,10
287,-78.6939668,35.7239562,24.998,-0.5252736806869507,2.054533004760742,0.026426993310451508,-5.55,8.31,0.0,12.587,2025-05-31 23:25:58.981741,6,10
288,-78.6938747,35.7239063,24.997,-0.5201889276504517,2.054767608642578,0.02631210908293724,-5.55,8.32,0.0,12.587,2025-05-31 23:25:59.982058,6,10
289,-78.693783,35.7238565,24.995,-0.5272679328918457,2.054384708404541,0.0273707564920187,-5.56,8.32,0.0,12.587,2025-05-31 23:26:00.982391,6,10
290,-78.6936907,35.7238063,24.996,-0.516446053981781,2.054879665374756,0.02483658492565155,-5.57,8.33,0.0,12.587,2025-05-31 23:26:01.982846,6,10
291,-78.6935989,35.7237565,24.998,-0.525033712387085,2.054443359375,0.026436449959874153,-5.55,8.31,0.0,12.587,2025-05-31 23:26:02.983064,6,10
292,-78.6935068,35.7237065,24.998,-0.5112190842628479,2.054763078689575,0.025056568905711174,-5.56,8.32,0.0,12.587,2025-05-31 23:26:03.983399,6,10
293,-78.6934176,35.7236581,25.008,-0.3901309669017792,2.057386875152588,0.010791572742164135,-5.12,7.67,0.0,12.587,2025-05-31 23:26:04.984074,6,10
294,-78.6933377,35.7236149,25.001,-0.28682467341423035,2.0584936141967773,0.005876253824681044,-4.46,6.71,0.0,12.587,2025-05-31 23:26:05.984469,6,10
295,-78.6932697,35.7235782,24.991,-0.18248052895069122,2.0585155487060547,0.0029112815391272306,-3.72,5.59,0.0,12.587,2025-05-31 23:26:06.986361,6,10
296,-78.6932145,35.7235485,24.985,-0.07186988741159439,2.0590744018554688,-0.0011138948611915112,-2.91,4.36,0.0,12.587,2025-05-31 23:26:07.987262,6,10
297,-78.6931734,35.7235262,24.985,0.025524968281388283,2.05820631980896,-0.006767979357391596,-2.04,3.04,0.0,12.587,2025-05-31 23:26:08.987539,6,10
298,-78.6931475,35.723512,24.989,0.12689730525016785,2.0571584701538086,-0.01385461911559105,-1.1,1.63,-0.01,12.587,2025-05-31 23:26:09.988185,6,10
299,-78.6931378,35.7235066,24.991,0.10608246922492981,2.0580251216888428,-0.010572930797934532,-0.18,0.25,-0.01,12.587,2025-05-31 23:26:10.989218,6,10
300,-78.6931387,35.7235068,24.99,0.01932823844254017,2.0578179359436035,-0.0033645189832895994,0.13,-0.21,0.0,12.587,2025-05-31 23:26:11.991157,6,10
301,-78.6931417,35.7235082,24.992,-0.008865801617503166,2.0583527088165283,-0.0020425491966307163,0.12,-0.17,0.0,12.587,2025-05-31 23:26:12.993069,6,10
302,-78.6931438,35.7235091,24.996,-0.008566204458475113,2.1119894981384277,-0.003344644093886018,0.07,-0.07,0.0,12.587,2025-05-31 23:26:13.994224,6,10
303,-78.6931447,35.7235095,24.999,0.0013598420191556215,-3.0393154621124268,-0.004699294921010733,0.05,-0.01,0.0,12.587,2025-05-31 23:26:14.994656,6,10
304,-78.6931451,35.7235098,25.001,0.002311083022505045,-1.9156807661056519,0.00033443799475207925,0.04,0.0,0.0,12.587,2025-05-31 23:26:15.995340,6,10
305,-78.6931453,35.72351,25.002,0.0005541140562854707,-1.2568095922470093,0.0005967551842331886,0.03,0.0,0.0,12.587,2025-05-31 23:26:16.995605,6,10
306,-78.6931453,35.7235102,25.001,0.0006964504136703908,-0.5340442657470703,-5.3217486311041284e-06,0.01,0.0,0.0,12.587,2025-05-31 23:26:17.995934,6,10
307,-78.6931453,35.7235103,25.001,0.001258213073015213,0.4493022561073303,-0.00027429635520093143,0.0,0.0,0.0,12.587,2025-05-31 23:26:18.996284,6,10
308,-78.6931453,35.7235103,25.001,0.001411557663232088,0.9887223839759827,-0.0007282209116965532,0.0,-0.01,0.0,12.587,2025-05-31 23:26:19.996552,6,10
309,-78.6931452,35.7235103,25.002,0.0004069915448781103,0.39937520027160645,-0.0018278814386576414,0.0,-0.02,0.0,12.587,2025-05-31 23:26:20.997396,6,10
310,-78.6931452,35.7235103,25.002,0.0008032737532630563,1.0175739526748657,-0.0012540422612801194,0.0,-0.02,0.0,12.587,2025-05-31 23:26:21.999383,6,10
311,-78.6931453,35.7235103,25.004,0.001104899449273944,2.575334072113037,0.0008691470138728619,0.0,-0.02,0.0,12.587,2025-05-31 23:26:23.000210,6,10
312,-78.6931453,35.7235103,25.003,0.0015922862803563476,2.2605209350585938,4.006511517218314e-05,0.01,-0.02,0.0,12.587,2025-05-31 23:26:24.001066,6,10
313,-78.6931454,35.7235103,25.002,0.0007410903926938772,1.7860585451126099,-0.0010182627011090517,0.01,-0.02,0.0,12.587,2025-05-31 23:26:25.002102,6,10
314,-78.6931455,35.7235102,25.001,0.00027792324544861913,2.217427968978882,-0.0018205768428742886,0.01,-0.01,0.0,12.587,2025-05-31 23:26:26.004095,6,10
315,-78.6931457,35.7235102,25.001,-0.000829119177069515,2.1119210720062256,-0.0019200348760932684,0.02,0.0,0.0,12.587,2025-05-31 23:26:27.005788,6,10
