time,dl_lw1,dl_lw2,dl_lw3,dl_lw4,num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,GPSFix,NumberOfSatellites
2025-05-31 23:23:21.270,408.9,3.3,0,0,129.425481117711,-78.6981198298076,35.7302535723557,25.0004254811177,-0.00486850215534192,0.885402738870245,0.000573183910777379,-0.021490377645785,0.08,0,12.587,6,10
2025-05-31 23:23:22.257,408.9,4.54,0,0,130.411959179675,-78.6981194764122,35.7302533588041,25.001,-0.00211770437569014,1.2274492275748,0.000495014539441008,-0.01,0.0717608164065079,0,12.587,6,10
2025-05-31 23:23:23.274,408.9,5.77,0,0,131.427853724028,-78.6981191716439,35.7302533,25.001,-7.50892420708309e-05,0.789813227716475,0.00235489608527592,-0.0142785372402813,0.0557214627597187,0,12.587,6,10
2025-05-31 23:23:24.292,408.9,7,0,0,132.444368309549,-78.6981189111263,35.7302532555632,25.001,0.00056030007535992,1.00291131342357,0.00214906452919502,-0.02,0.0411126338090211,0,12.587,6,10
2025-05-31 23:23:25.305,408.9,8.23,0,0,133.455913551047,-78.6981187088173,35.7302532,25.001,-0.000553186107093607,1.893193297885,0.0017274765426774,-0.02,0.0254408644895285,0,12.587,6,10
2025-05-31 23:23:26.326,408.9,8.76,0,0,134.476219087913,-78.6981185523781,35.7302532,25.001,-0.00171589287339877,2.67772658214009,0.0013376153492697,-0.0247621908791349,0.0152378091208651,0,12.587,6,10
2025-05-31 23:23:27.325,410.13,8.76,0,0,135.474610600616,-78.6981184525389,35.7302531525389,25.0014746106006,-0.0010588878726993,2.5341675083161,0.00174587216140945,-0.0252538939938368,0.00525389399383676,0,12.587,6,10
2025-05-31 23:23:28.346,410.13,10.84,0,0,136.495115317657,-78.6981183504885,35.7302530504885,25.0029902306353,-0.000892935576274609,-0.287959648881511,0.00173827393341952,-0.02,0,0,12.587,6,10
2025-05-31 23:23:29.356,410.13,12.07,0,0,137.503310095142,-78.6981183,35.730252949669,25.004,-0.00153395951129515,-2.26395350651748,0.000952809679576964,-0.0149668990485847,-0.0050331009514153,0,12.587,6,10
2025-05-31 23:23:30.374,410.13,12.91,0,0,138.519957655583,-78.6981182480042,35.7302528480042,25.004,-0.00092427033543064,-2.04209412974279,0.00132663260915766,-0.00480042344417265,-0.01,0,12.587,6,10
2025-05-31 23:23:31.392,411.36,12.91,0,0,139.537786150825,-78.6981182,35.7302528,25.004,-0.000279153121690175,-2.44793409126064,0.00182172175483241,0,-0.01,0,12.587,6,10
2025-05-31 23:23:32.389,411.36,14.14,0,0,140.53418996055,-78.6981182,35.7302528,25.004,-0.000628519214048902,-2.15971726955832,0.00146175708327757,0,-0.01,0,12.587,6,10
2025-05-31 23:23:33.394,412.2,14.14,0,0,141.538670613052,-78.6981182,35.7302527461329,25.0029226587739,-0.00133386027351502,-1.19505232228024,0.000987821666266321,0,-0.01,0,12.587,6,10
2025-05-31 23:23:34.405,413.43,14.14,0,0,142.548120807716,-78.6981182548121,35.7302527,25.002,-0.00172309698959373,-0.533166067832956,0.000986976921633148,0.00548120807715541,-0.00451879192284459,0,12.587,6,10
2025-05-31 23:23:35.408,413.43,15.37,0,0,143.549851627307,-78.6981183,35.7302526450148,25.0030997032546,-0.00110006823436397,-0.780309521635439,0.00155071849410534,0.01,0,0,12.587,6,10
2025-05-31 23:23:36.439,413.43,16.21,0,0,144.579512311977,-78.6981183579512,35.7302526,25.004,-0.000426098868555058,-0.886348667473369,0.00173918836449365,0.01,0,0,12.587,6,10
2025-05-31 23:23:37.443,414.67,16.21,0,0,145.581433787202,-78.6981184581434,35.7302526,25.004,0.000278918425932153,-0.753511782786697,0.0020513059547891,0.01,0,0,12.587,6,10
2025-05-31 23:23:38.484,415.51,16.21,0,0,146.620195848694,-78.6981185620196,35.7302526620196,25.0027596083026,0.00118804596982328,-0.826521820240404,0.00214015799690207,0.01,0.0124039169738861,0,12.587,6,10
2025-05-31 23:23:39.515,415.51,17.86,0,0,147.649864752912,-78.6981186649865,35.7302527,25.002,0.00144679671116889,-0.804216229709891,0.00183968943985164,0.00350135247087946,0.02,0,12.587,6,10
2025-05-31 23:23:40.505,416.74,17.86,0,0,148.637459081836,-78.6981187,35.7302527637459,25.0026374590818,0.00161979514706537,-0.812291371937283,0.00207366118725099,0,0.0263745908183632,0,12.587,6,10
2025-05-31 23:23:41.541,417.97,17.86,0,0,149.672793073801,-78.6981187672793,35.7302528,25.0036727930738,0.00211374533640037,-1.56764567594752,0.000125160373187518,0,0.03,0,12.587,6,10
2025-05-31 23:23:42.562,417.97,19.1,0,0,150.692684467057,-78.6981188,35.7302528,25.0033073155329,0.000827055568697306,-2.72587315880867,-0.00156127215394826,0,0.03,0,12.587,6,10
2025-05-31 23:23:43.573,419.2,19.1,0,0,151.702145817363,-78.6981188,35.7302528,25.0022978541826,0.00124083927748022,-2.65420888858355,-0.00154623021231568,0,0.03,0,12.587,6,10
2025-05-31 23:23:44.581,420.43,19.1,0,0,152.708722507983,-78.698120217445,35.7302507447047,24.999873832476,-0.205850690765213,-2.35418254781423,-0.0642681106054949,-0.829205334340498,-0.451931305428665,0,12.587,6,10
2025-05-31 23:23:45.581,420.43,19.94,0,0,153.708359092929,-78.6981307878632,35.7302358036541,25.0018334363717,-0.350215272053876,-2.56356556538655,-0.00826456333007829,-2.65755409515154,-1.54253245709092,0,12.587,6,10
2025-05-31 23:23:46.598,421.67,19.94,0,0,154.724681358511,-78.6981550461418,35.7302018098951,25.0008259559245,-0.452574288084921,-2.50161766269301,-0.0423642703119445,-4.75559678494711,-2.77961763021294,0,12.587,6,10
2025-05-31 23:23:47.623,423.32,19.94,0,0,155.748394923311,-78.6981933093524,35.7301482169709,24.9917676558436,-0.581272513502022,-2.47613901187371,-0.0499887619504419,-6.89162933895322,-4.04549365413882,0,12.587,6,10
2025-05-31 23:23:48.638,424.55,19.94,0,0,156.763397489339,-78.6982437547079,35.730078453682,24.9897633974893,-0.562324181346987,-2.52483918307572,-0.0233541180846291,-8.12995966508526,-4.84094041828356,-0.00763397489338987,12.587,6,10
2025-05-31 23:23:49.646,424.55,21.59,0,0,157.771128192879,-78.6982998458557,35.7300014604522,24.9861443590356,-0.546181978989057,-2.48154403849947,-0.0380449760333838,-8.61989486750747,-5.11338051086056,-0.01,12.587,6,10
2025-05-31 23:23:50.653,424.55,22.82,0,0,158.776973191905,-78.6983580198398,35.7299216975393,24.9857769731919,-0.535227902517643,-2.50636971146004,-0.0242515505579508,-8.76992758727143,-5.21215785535238,-0.01,12.587,6,10
2025-05-31 23:23:51.659,425.78,22.82,0,0,159.782091278796,-78.698416283085,35.729842114789,24.9922567302304,-0.53280093295445,-2.50095628676544,-0.0305320623202263,-8.76653726163611,-5.19871634884815,-0.00217908721203784,12.587,6,10
2025-05-31 23:23:52.670,425.78,24.05,0,0,160.791707120226,-78.6984744231594,35.7297624343082,24.9947917071202,-0.523217952997734,-2.49588569531917,-0.030561725692039,-8.73624878639322,-5.1504146439887,0,12.587,6,10
2025-05-31 23:23:53.704,427.01,24.05,0,0,161.82433472081,-78.6985333046456,35.7296815370248,24.9958243347208,-0.523084570601953,-2.50437322023302,-0.0273222145979649,-8.67229656954333,-5.10702661116762,0,12.587,6,10
2025-05-31 23:23:54.698,427.01,25.28,0,0,162.816804149232,-78.6985894494344,35.7296042526372,24.9951831958508,-0.520408743120651,-2.4979722522594,-0.0293049575439548,-8.65183195850768,-5.09183195850768,0,12.587,6,10
